id,link,price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,key_rent
764,https://www.cian.ru/sale/flat/263316279/,9450000,7.0,ЮАО,37.7,,1.0,,,0,0,,1,0.18
765,https://www.cian.ru/sale/flat/303263744/,9500000,8.0,ЮВАО,38.0,20.0,10.0,17.0,2011.0,0,0,2.78,1,0.18
766,https://www.cian.ru/sale/flat/305934977/,9700000,6.0,ВАО,33.0,18.0,4.0,10.0,1968.0,0,0,2.64,1,0.18
767,https://www.cian.ru/sale/flat/303221139/,9900000,18.0,ЗелАО,40.0,22.6,8.0,10.0,1996.0,0,0,,1,0.18
768,https://www.cian.ru/sale/flat/306359924/,10000000,14.0,СВАО,32.6,18.7,9.0,9.0,1974.0,0,0,2.65,1,0.18
769,https://www.cian.ru/sale/flat/304370464/,10200000,9.0,САО,31.4,18.9,8.0,8.0,1963.0,0,0,,1,0.18
770,https://www.cian.ru/sale/flat/300937789/,10400000,14.0,ЮЗАО,34.8,,4.0,12.0,1974.0,0,0,,1,0.18
771,https://www.cian.ru/sale/flat/305672736/,10600000,4.0,СЗАО,27.1,17.0,13.0,54.0,2023.0,0,0,3.2,1,0.18
772,https://www.cian.ru/sale/flat/305289258/,10700000,11.0,ЮАО,29.7,18.0,4.0,9.0,1965.0,0,0,,1,0.18
773,https://www.cian.ru/sale/flat/303861952/,10799990,17.0,СЗАО,40.7,21.2,3.0,5.0,1950.0,0,0,3.3,1,0.18
774,https://www.cian.ru/sale/flat/298549786/,10900000,9.0,ВАО,30.6,17.0,5.0,5.0,1962.0,0,0,2.95,1,0.18
775,https://www.cian.ru/sale/flat/306386648/,11000000,9.0,САО,31.0,19.0,4.0,5.0,1962.0,0,0,2.5,1,0.18
776,https://www.cian.ru/sale/flat/306272156/,11000000,13.0,САО,35.4,20.2,1.0,12.0,1966.0,0,0,,1,0.18
777,https://www.cian.ru/sale/flat/302397101/,11400000,25.0,ЮАО,20.1,10.1,31.0,33.0,2023.0,0,0,2.8,1,0.18
778,https://www.cian.ru/sale/flat/305820894/,11500000,12.0,ВАО,28.5,17.0,4.0,5.0,1968.0,0,0,,1,0.18
779,https://www.cian.ru/sale/flat/304874473/,11450000,8.0,ВАО,41.2,21.3,9.0,25.0,2023.0,0,0,,1,0.18
780,https://www.cian.ru/sale/flat/304601894/,11700000,18.0,ВАО,40.4,16.0,10.0,24.0,2021.0,0,0,3.0,1,0.18
781,https://www.cian.ru/sale/flat/305277824/,11800000,20.0,ЮВАО,35.0,19.9,5.0,12.0,1970.0,0,0,3.0,1,0.18
782,https://www.cian.ru/sale/flat/303921283/,11900000,2.0,ВАО,30.4,15.0,5.0,5.0,1960.0,0,0,2.9,1,0.18
783,https://www.cian.ru/sale/flat/304301557/,12000000,15.0,ЮАО,22.1,18.0,7.0,26.0,,0,0,,1,0.18
784,https://www.cian.ru/sale/flat/299208046/,12250000,6.0,СЗАО,38.9,20.7,11.0,14.0,1992.0,0,0,2.64,1,0.18
785,https://www.cian.ru/sale/flat/304124521/,12550000,25.0,НАО (Новомосковский),24.0,16.0,10.0,15.0,2022.0,0,0,3.15,1,0.18
786,https://www.cian.ru/sale/flat/305596229/,4950000,11.0,НАО (Новомосковский),25.0,,7.0,,,0,0,,1,0.18
787,https://www.cian.ru/sale/flat/306216745/,5200000,4.0,СВАО,20.5,,3.0,,,0,0,,1,0.18
788,https://www.cian.ru/sale/flat/304961732/,5300000,23.0,ВАО,41.4,22.0,6.0,23.0,2022.0,0,0,2.75,1,0.18
789,https://www.cian.ru/sale/flat/299884547/,5500000,1.0,СВАО,20.0,,3.0,,,0,0,,1,0.18
790,https://www.cian.ru/sale/flat/306304752/,5700000,12.0,ЮВАО,24.0,16.0,2.0,19.0,2019.0,0,0,,1,0.18
791,https://www.cian.ru/sale/flat/305955647/,8000000,7.0,ВАО,31.8,19.8,4.0,9.0,1966.0,0,0,2.64,1,0.18
792,https://www.cian.ru/sale/flat/300422692/,8000000,8.0,ЮВАО,34.7,,1.0,,,0,0,,1,0.18
793,https://www.cian.ru/sale/flat/296648085/,8050000,9.0,ЮАО,32.6,18.7,7.0,9.0,1973.0,0,0,2.64,1,0.18
794,https://www.cian.ru/sale/flat/302288765/,8100000,12.0,ВАО,31.0,19.5,1.0,5.0,1964.0,0,0,2.65,1,0.18
795,https://www.cian.ru/sale/flat/302543412/,59900000,5.0,ЦАО,71.3,46.0,8.0,9.0,1977.0,0,0,3.0,2,0.18
796,https://www.cian.ru/sale/flat/305913436/,34000000,19.0,ЦАО,71.7,44.7,19.0,23.0,2008.0,0,0,3.0,2,0.18
797,https://www.cian.ru/sale/flat/305913352/,17900000,13.0,ВАО,53.0,31.0,12.0,14.0,1973.0,0,0,2.64,2,0.18
798,https://www.cian.ru/sale/flat/306389729/,27900000,7.0,ЗАО,60.0,38.0,12.0,38.0,2021.0,0,0,3.0,2,0.18
799,https://www.cian.ru/sale/flat/306201992/,34500000,9.0,ЗАО,55.5,,5.0,20.0,2022.0,0,0,,2,0.18
800,https://www.cian.ru/sale/flat/305053344/,10800000,5.0,ВАО,54.0,,3.0,16.0,1980.0,0,0,,2,0.18
801,https://www.cian.ru/sale/flat/304817320/,59000000,7.0,ЦАО,57.0,36.0,3.0,21.0,2023.0,0,0,3.1,2,0.18
802,https://www.cian.ru/sale/flat/304947747/,32796500,2.0,САО,97.9,42.2,14.0,40.0,2010.0,0,0,3.0,2,0.18
803,https://www.cian.ru/sale/flat/305325230/,8800000,11.0,СВАО,45.0,29.0,9.0,14.0,1972.0,0,0,2.65,2,0.18
804,https://www.cian.ru/sale/flat/306360150/,40000000,3.0,ЮАО,105.6,50.5,4.0,18.0,1958.0,0,0,,2,0.18
805,https://www.cian.ru/sale/flat/306360154/,42500000,3.0,ЮАО,112.4,57.0,5.0,18.0,1958.0,0,0,,2,0.18
806,https://www.cian.ru/sale/flat/305906128/,14600000,14.0,САО,40.0,,3.0,12.0,1968.0,0,0,,2,0.18
807,https://www.cian.ru/sale/flat/306360156/,45500000,3.0,ЮАО,112.8,61.0,6.0,18.0,1958.0,0,0,3.1,2,0.18
808,https://www.cian.ru/sale/flat/304737200/,59000000,7.0,ЦАО,56.6,31.0,3.0,20.0,2023.0,0,0,3.0,2,0.18
809,https://www.cian.ru/sale/flat/306184706/,12800000,15.0,ЮАО,45.6,29.5,7.0,9.0,1969.0,0,0,2.64,2,0.18
810,https://www.cian.ru/sale/flat/303589233/,62750000,3.0,ЦАО,84.0,55.0,8.0,18.0,2006.0,0,0,3.0,2,0.18
811,https://www.cian.ru/sale/flat/305290552/,62750000,3.0,ЦАО,84.0,67.0,8.0,18.0,2006.0,0,0,,2,0.18
812,https://www.cian.ru/sale/flat/306136304/,17900000,10.0,ЮВАО,53.0,31.0,3.0,14.0,1996.0,0,0,2.64,2,0.18
813,https://www.cian.ru/sale/flat/298050415/,110000000,9.0,ЦАО,83.0,,11.0,13.0,2022.0,0,0,,2,0.18
814,https://www.cian.ru/sale/flat/302885559/,50950000,11.0,САО,68.0,48.0,5.0,41.0,2021.0,0,0,3.1,2,0.18
815,https://www.cian.ru/sale/flat/306203342/,18350000,9.0,СВАО,59.2,,4.0,19.0,2013.0,0,0,,2,0.18
816,https://www.cian.ru/sale/flat/304519685/,39000000,12.0,САО,56.9,,39.0,,,0,0,,2,0.18
817,https://www.cian.ru/sale/flat/306262616/,64800000,10.0,ЦАО,78.0,,11.0,,,0,0,,2,0.18
818,https://www.cian.ru/sale/flat/306186353/,10900000,10.0,ВАО,55.0,32.0,2.0,17.0,1987.0,0,0,2.6,2,0.18
819,https://www.cian.ru/sale/flat/305314555/,51000000,11.0,САО,68.0,,5.0,,,0,0,,2,0.18
820,https://www.cian.ru/sale/flat/304535457/,41200000,13.0,САО,70.0,,2.0,,,0,0,,2,0.18
821,https://www.cian.ru/sale/flat/306275673/,16950000,8.0,ЮАО,55.0,,15.0,16.0,1976.0,0,0,,2,0.18
822,https://www.cian.ru/sale/flat/305823578/,10300000,15.0,ВАО,44.8,,5.0,9.0,1971.0,0,0,,2,0.18
823,https://www.cian.ru/sale/flat/305932499/,13500000,13.0,САО,45.0,28.0,7.0,9.0,1965.0,0,0,2.65,2,0.18
824,https://www.cian.ru/sale/flat/306133001/,10990000,,НАО (Новомосковский),54.9,27.6,8.0,9.0,,0,0,,2,0.18
825,https://www.cian.ru/sale/flat/300979940/,17100000,8.0,САО,43.0,28.0,2.0,5.0,1961.0,0,0,2.7,2,0.18
826,https://www.cian.ru/sale/flat/305934462/,13950000,9.0,СЗАО,40.0,,5.0,9.0,1966.0,0,0,,2,0.18
827,https://www.cian.ru/sale/flat/306149851/,12990000,15.0,ЮАО,40.0,23.0,3.0,12.0,1968.0,0,0,,2,0.18
828,https://www.cian.ru/sale/flat/306236163/,18750000,5.0,ЮВАО,60.0,,5.0,17.0,1990.0,0,0,,2,0.18
829,https://www.cian.ru/sale/flat/306236392/,17350000,16.0,ЮВАО,55.0,,7.0,14.0,2000.0,0,0,,2,0.18
830,https://www.cian.ru/sale/flat/305367070/,39850000,5.0,ЗАО,70.6,35.5,7.0,14.0,,0,0,,2,0.18
831,https://www.cian.ru/sale/flat/306147721/,17990000,15.0,ЗАО,49.0,,4.0,6.0,,0,0,,2,0.18
832,https://www.cian.ru/sale/flat/277907451/,16299000,12.0,ЮЗАО,55.0,,7.0,16.0,1982.0,0,0,,2,0.18
833,https://www.cian.ru/sale/flat/305840851/,11200000,4.0,ВАО,54.0,30.0,5.0,14.0,1990.0,0,0,2.65,2,0.18
834,https://www.cian.ru/sale/flat/303825077/,15850000,6.0,СЗАО,55.0,34.0,3.0,12.0,1995.0,0,0,2.7,2,0.18
835,https://www.cian.ru/sale/flat/305733421/,12250000,7.0,СЗАО,35.0,16.0,9.0,9.0,1966.0,0,0,,2,0.18
836,https://www.cian.ru/sale/flat/294178514/,11150000,20.0,НАО (Новомосковский),59.3,30.1,11.0,17.0,2014.0,0,0,2.64,2,0.18
837,https://www.cian.ru/sale/flat/301577738/,13290000,7.0,НАО (Новомосковский),42.4,16.7,2.0,11.0,2019.0,0,0,2.8,2,0.18
838,https://www.cian.ru/sale/flat/303196371/,28400000,21.0,ЗАО,67.0,29.0,14.0,28.0,2021.0,0,0,3.0,2,0.18
839,https://www.cian.ru/sale/flat/305484689/,18600000,10.0,СЗАО,58.0,38.0,2.0,6.0,1960.0,0,0,,2,0.18
840,https://www.cian.ru/sale/flat/302893025/,44000000,11.0,ЦАО,53.0,,28.0,,,0,0,,2,0.18
841,https://www.cian.ru/sale/flat/303185296/,26350000,9.0,СЗАО,81.0,42.0,16.0,25.0,2007.0,0,0,2.8,2,0.18
842,https://www.cian.ru/sale/flat/304129692/,70000000,13.0,ЦАО,73.0,30.0,8.0,13.0,1952.0,0,0,,2,0.18
843,https://www.cian.ru/sale/flat/306371748/,16490000,19.0,ЮЗАО,45.0,32.0,5.0,9.0,1964.0,0,0,2.64,2,0.18
844,https://www.cian.ru/sale/flat/304229178/,12000000,10.0,САО,45.5,28.5,10.0,12.0,1968.0,0,0,2.7,2,0.18
845,https://www.cian.ru/sale/flat/304781924/,95000000,6.0,ЦАО,105.6,50.8,4.0,6.0,1912.0,0,0,,2,0.18
846,https://www.cian.ru/sale/flat/304388593/,93000000,14.0,ЦАО,60.0,27.2,2.0,7.0,2020.0,0,0,,2,0.18
847,https://www.cian.ru/sale/flat/303778225/,93000000,12.0,ЦАО,60.0,14.0,2.0,9.0,2020.0,0,0,3.1,2,0.18
848,https://www.cian.ru/sale/flat/303464784/,40000000,15.0,ЦАО,57.0,37.0,2.0,8.0,1957.0,0,0,,2,0.18
849,https://www.cian.ru/sale/flat/305508566/,176000000,10.0,ЦАО,109.9,,3.0,8.0,2005.0,0,0,,2,0.18
850,https://www.cian.ru/sale/flat/304235433/,11000000,5.0,ВАО,52.2,30.5,1.0,12.0,1976.0,0,0,,2,0.18
851,https://www.cian.ru/sale/flat/306178613/,29400000,22.0,СЗАО,56.2,28.9,12.0,29.0,2023.0,0,0,3.0,2,0.18
852,https://www.cian.ru/sale/flat/304865144/,82000000,22.0,ЗАО,66.0,44.8,3.0,12.0,2020.0,0,0,,2,0.18
853,https://www.cian.ru/sale/flat/302313117/,15950000,15.0,ЮЗАО,52.3,31.8,2.0,16.0,1981.0,0,0,,2,0.18
854,https://www.cian.ru/sale/flat/305373116/,14250000,9.0,СЗАО,62.0,35.0,10.0,17.0,1993.0,0,0,2.7,2,0.18
855,https://www.cian.ru/sale/flat/296565916/,42400000,2.0,ЦАО,65.0,42.0,4.0,8.0,1902.0,0,0,3.0,2,0.18
856,https://www.cian.ru/sale/flat/300983679/,54900000,11.0,ЗАО,80.3,40.0,13.0,21.0,2015.0,0,0,,2,0.18
857,https://www.cian.ru/sale/flat/300948322/,34700000,16.0,ЗАО,69.0,43.0,13.0,28.0,2015.0,0,0,3.0,2,0.18
858,https://www.cian.ru/sale/flat/303608215/,16200000,9.0,ЮЗАО,57.0,24.0,18.0,33.0,2021.0,0,0,,2,0.18
859,https://www.cian.ru/sale/flat/299294037/,82500000,9.0,ЦАО,80.0,,2.0,,,0,0,,2,0.18
860,https://www.cian.ru/sale/flat/293704749/,23000000,18.0,СВАО,65.0,40.0,4.0,38.0,2015.0,0,0,3.0,2,0.18
861,https://www.cian.ru/sale/flat/303149151/,80000000,10.0,ЦАО,82.0,45.0,9.0,10.0,2008.0,0,0,,2,0.18
862,https://www.cian.ru/sale/flat/303485047/,34000000,14.0,ЮАО,66.3,28.8,4.0,15.0,2023.0,0,0,3.4,2,0.18
863,https://www.cian.ru/sale/flat/305558152/,14020000,13.0,ВАО,51.6,30.5,8.0,14.0,1988.0,0,0,2.64,2,0.18
864,https://www.cian.ru/sale/flat/304167790/,38000000,14.0,ЮАО,71.4,28.5,3.0,6.0,2023.0,0,0,3.3,2,0.18
865,https://www.cian.ru/sale/flat/292730319/,24900000,10.0,СЗАО,73.2,33.7,20.0,22.0,2021.0,0,0,3.1,2,0.18
866,https://www.cian.ru/sale/flat/305489435/,13900000,17.0,СЗАО,51.4,34.0,5.0,14.0,1984.0,0,0,,2,0.18
867,https://www.cian.ru/sale/flat/305335032/,13500000,4.0,ЗАО,43.7,28.8,2.0,5.0,,0,0,,2,0.18
868,https://www.cian.ru/sale/flat/306057034/,23000000,8.0,СВАО,58.0,34.0,22.0,22.0,2010.0,0,0,2.7,2,0.18
869,https://www.cian.ru/sale/flat/304197699/,14250000,20.0,НАО (Новомосковский),41.4,18.7,5.0,10.0,2018.0,0,0,3.0,2,0.18
870,https://www.cian.ru/sale/flat/302408183/,14200000,12.0,СЗАО,45.0,29.0,3.0,9.0,1971.0,0,0,2.64,2,0.18
871,https://www.cian.ru/sale/flat/303876018/,13700000,9.0,ЗАО,44.0,28.5,2.0,5.0,1959.0,0,0,,2,0.18
872,https://www.cian.ru/sale/flat/306324781/,13000000,11.0,ЮЗАО,47.0,29.0,2.0,12.0,1967.0,0,0,,2,0.18
873,https://www.cian.ru/sale/flat/305965091/,17990000,11.0,ВАО,62.0,30.0,5.0,25.0,2020.0,0,0,,2,0.18
874,https://www.cian.ru/sale/flat/297037014/,10600000,10.0,ЮАО,45.5,28.5,4.0,14.0,1972.0,0,0,2.6,2,0.18
875,https://www.cian.ru/sale/flat/297412088/,214527035,13.0,ЦАО,140.0,,2.0,,,0,0,,2,0.18
876,https://www.cian.ru/sale/flat/303754904/,11700000,15.0,ВАО,42.2,26.7,6.0,9.0,1967.0,0,0,2.5,2,0.18
877,https://www.cian.ru/sale/flat/304734950/,18900000,10.0,ЮЗАО,48.2,30.7,8.0,8.0,1960.0,0,0,2.8,2,0.18
878,https://www.cian.ru/sale/flat/303275083/,20500000,16.0,ЮАО,42.4,16.3,10.0,13.0,2023.0,0,0,,2,0.18
879,https://www.cian.ru/sale/flat/274588193/,28500000,7.0,ЗАО,56.4,26.6,9.0,37.0,2021.0,0,0,3.1,2,0.18
880,https://www.cian.ru/sale/flat/299069304/,39500000,12.0,САО,56.9,,39.0,,,0,0,,2,0.18
881,https://www.cian.ru/sale/flat/304389121/,23600000,3.0,САО,56.3,30.1,2.0,12.0,2003.0,0,0,2.65,2,0.18
882,https://www.cian.ru/sale/flat/306153242/,12300000,17.0,ЗАО,42.1,28.3,8.0,9.0,1970.0,0,0,2.65,2,0.18
883,https://www.cian.ru/sale/flat/305729909/,38000000,7.0,ВАО,79.0,38.0,4.0,11.0,2016.0,0,0,3.0,2,0.18
884,https://www.cian.ru/sale/flat/304929902/,15490000,5.0,ЮАО,65.0,30.0,2.0,17.0,2013.0,0,0,2.8,2,0.18
885,https://www.cian.ru/sale/flat/305692308/,19400000,14.0,ЮАО,50.0,32.0,6.0,8.0,1959.0,0,0,2.8,2,0.18
886,https://www.cian.ru/sale/flat/302515492/,14500000,14.0,ВАО,55.5,32.6,4.0,5.0,1959.0,0,0,3.0,2,0.18
887,https://www.cian.ru/sale/flat/306178626/,17999000,6.0,САО,58.0,47.2,32.0,33.0,2024.0,0,0,2.8,2,0.18
888,https://www.cian.ru/sale/flat/306102816/,29000000,25.0,ЮАО,75.4,40.2,6.0,11.0,2023.0,0,0,,2,0.18
889,https://www.cian.ru/sale/flat/305530363/,40000000,14.0,ЗАО,70.0,,10.0,,,0,0,,2,0.18
890,https://www.cian.ru/sale/flat/292593774/,52000000,5.0,ЦАО,70.0,34.0,6.0,8.0,1940.0,0,0,3.2,2,0.18
891,https://www.cian.ru/sale/flat/305931241/,16900000,8.0,ЮВАО,56.9,30.6,3.0,17.0,2006.0,0,0,,2,0.18
